Station,Year,week,Weekly Rainfall (mm),Weekly Mean Temperature (°C),Weekly Maximum Temperature (°C),Weekly Minimum Temperature (°C),Weekly Mean Wind Speed (km/h),Weekly Maximum Wind Speed (km/h),lat,long
Admiralty West,2014,26,79.6,,,,,,,
Admiralty West,2014,27,148.8,,,,,,,
Admiralty West,2014,28,4.2,,,,,,,
Admiralty West,2014,29,1.4,,,,,,,
Admiralty West,2014,30,78.6,,,,,,,
Admiralty West,2014,31,16.200000000000003,,,,,,,
Admiralty West,2014,32,84.0,,,,,,,
Admiralty West,2014,33,22.599999999999998,,,,,,,
Admiralty West,2014,34,49.8,,,,,,,
Admiralty West,2014,35,58.8,,,,,,,
Admiralty West,2014,36,22.8,,,,,,,
Admiralty West,2014,37,76.60000000000001,,,,,,,
Admiralty West,2014,38,68.4,,,,,,,
Admiralty West,2014,39,7.0,,,,,,,
Admiralty West,2014,40,0.8,,,,,,,
Admiralty West,2014,41,52.2,,,,,,,
Admiralty West,2014,42,39.0,,,,,,,
Admiralty West,2014,43,117.60000000000001,,,,,,,
Admiralty West,2014,44,237.20000000000002,,,,,,,
Admiralty West,2014,45,82.4,,,,,,,
Admiralty West,2014,46,42.0,,,,,,,
Admiralty West,2014,47,71.4,,,,,,,
Admiralty West,2014,48,58.8,,,,,,,
Admiralty West,2014,49,26.6,,,,,,,
Admiralty West,2014,50,150.6,,,,,,,
Admiralty West,2014,51,61.6,,,,,,,
Admiralty West,2014,52,1.8,,,,,,,
Admiralty West,2015,1,63.2,,,,,,,
Admiralty West,2015,2,0.0,,,,,,,
Admiralty West,2015,3,10.2,,,,,,,
Admiralty West,2015,4,1.0,,,,,,,
Admiralty West,2015,5,27.8,,,,,,,
Admiralty West,2015,6,0.0,,,,,,,
Admiralty West,2015,7,1.2,,,,,,,
Admiralty West,2015,8,23.0,,,,,,,
Admiralty West,2015,9,0.0,,,,,,,
Admiralty West,2015,10,12.2,,,,,,,
Admiralty West,2015,11,33.0,,,,,,,
Admiralty West,2015,12,35.4,,,,,,,
Admiralty West,2015,13,146.4,,,,,,,
Admiralty West,2015,14,56.400000000000006,,,,,,,
Admiralty West,2015,15,31.599999999999998,,,,,,,
Admiralty West,2015,16,76.6,,,,,,,
Admiralty West,2015,17,98.2,,,,,,,
Admiralty West,2015,18,95.2,,,,,,,
Admiralty West,2015,19,69.4,,,,,,,
Admiralty West,2015,20,164.6,,,,,,,
Admiralty West,2015,21,30.4,,,,,,,
Admiralty West,2015,22,12.8,,,,,,,
Admiralty West,2015,23,26.199999999999996,,,,,,,
Admiralty West,2015,24,23.200000000000003,,,,,,,
Admiralty West,2015,25,0.0,,,,,,,
Admiralty West,2015,26,22.799999999999997,,,,,,,
Admiralty West,2015,27,8.799999999999999,,,,,,,
Admiralty West,2015,28,41.0,,,,,,,
Admiralty West,2015,29,9.4,,,,,,,
Admiralty West,2015,30,52.8,,,,,,,
Admiralty West,2015,31,26.8,,,,,,,
Admiralty West,2015,32,29.8,,,,,,,
Admiralty West,2015,33,18.6,,,,,,,
Admiralty West,2015,34,1.2,,,,,,,
Admiralty West,2015,35,5.6,,,,,,,
Admiralty West,2015,36,30.2,,,,,,,
Admiralty West,2015,37,14.0,,,,,,,
Admiralty West,2015,38,80.0,,,,,,,
Admiralty West,2015,39,38.599999999999994,,,,,,,
Admiralty West,2015,40,6.4,,,,,,,
Admiralty West,2015,41,0.0,,,,,,,
Admiralty West,2015,42,9.8,,,,,,,
Admiralty West,2015,43,46.8,,,,,,,
Admiralty West,2015,44,79.4,,,,,,,
Admiralty West,2015,45,65.6,,,,,,,
Admiralty West,2015,46,125.19999999999999,,,,,,,
Admiralty West,2015,47,49.4,,,,,,,
Admiralty West,2015,48,96.2,,,,,,,
Admiralty West,2015,49,107.79999999999998,,,,,,,
Admiralty West,2015,50,30.0,,,,,,,
Admiralty West,2015,51,34.2,,,,,,,
Admiralty West,2015,52,33.2,,,,,,,
Admiralty West,2016,1,1.0,,,,,,,
Admiralty West,2016,2,47.4,,,,,,,
Admiralty West,2016,3,78.8,,,,,,,
Admiralty West,2016,4,13.600000000000001,,,,,,,
Admiralty West,2016,5,33.2,,,,,,,
Admiralty West,2016,6,55.599999999999994,,,,,,,
Admiralty West,2016,7,113.6,,,,,,,
Admiralty West,2016,8,8.8,,,,,,,
Admiralty West,2016,9,0.4,,,,,,,
Admiralty West,2016,10,16.4,,,,,,,
Admiralty West,2016,11,9.0,,,,,,,
Admiralty West,2016,12,52.0,,,,,,,
Admiralty West,2016,13,0.0,,,,,,,
Admiralty West,2016,14,21.0,,,,,,,
Admiralty West,2016,15,14.8,,,,,,,
Admiralty West,2016,16,18.8,,,,,,,
Admiralty West,2016,17,145.6,,,,,,,
Admiralty West,2016,18,22.8,,,,,,,
Admiralty West,2016,19,35.4,,,,,,,
Admiralty West,2016,20,86.0,,,,,,,
Admiralty West,2016,21,59.4,,,,,,,
Admiralty West,2016,22,21.200000000000003,,,,,,,
Admiralty West,2016,23,32.0,,,,,,,
Admiralty West,2016,24,39.8,,,,,,,
Admiralty West,2016,25,36.8,,,,,,,
Admiralty West,2016,26,1.5999999999999999,,,,,,,
Admiralty West,2016,27,44.8,,,,,,,
Admiralty West,2016,28,57.0,,,,,,,
Admiralty West,2016,29,72.0,,,,,,,
Admiralty West,2016,30,44.800000000000004,,,,,,,
Admiralty West,2016,31,6.6,,,,,,,
Admiralty West,2016,32,41.2,,,,,,,
Admiralty West,2016,33,36.8,,,,,,,
Admiralty West,2016,34,50.0,,,,,,,
Admiralty West,2016,35,43.0,,,,,,,
Admiralty West,2016,36,35.400000000000006,,,,,,,
Admiralty West,2016,37,15.4,,,,,,,
Admiralty West,2016,38,0.0,,,,,,,
Admiralty West,2016,39,0.0,,,,,,,
Admiralty West,2016,52,23.4,,,,,,,
Admiralty West,2018,14,0.8,,,,,,,
Admiralty West,2018,15,34.0,,,,,,,
Admiralty West,2018,16,68.6,,,,,,,
Admiralty West,2018,17,102.6,,,,,,,
Admiralty West,2018,18,61.8,,,,,,,
Admiralty West,2018,19,19.4,,,,,,,
Admiralty West,2018,20,120.8,,,,,,,
Admiralty West,2018,21,36.6,,,,,,,
Admiralty West,2018,22,58.0,,,,,,,
Admiralty West,2018,23,0.0,,,,,,,
Admiralty West,2018,24,18.4,,,,,,,
Admiralty West,2018,25,29.6,,,,,,,
Admiralty West,2018,26,47.199999999999996,,,,,,,
Admiralty West,2018,27,52.2,,,,,,,
Admiralty West,2018,28,4.4,,,,,,,
Admiralty West,2018,29,43.4,,,,,,,
Admiralty West,2018,30,1.7999999999999998,,,,,,,
Admiralty West,2018,31,31.6,,,,,,,
Admiralty West,2018,32,8.8,,,,,,,
Admiralty West,2018,33,0.6000000000000001,,,,,,,
Admiralty West,2018,34,13.6,,,,,,,
Admiralty West,2018,35,42.2,,,,,,,
Admiralty West,2018,36,33.4,,,,,,,
Admiralty West,2018,37,15.0,,,,,,,
Admiralty West,2018,38,98.2,,,,,,,
Admiralty West,2018,39,49.6,,,,,,,
Admiralty West,2018,40,31.0,,,,,,,
Admiralty West,2018,41,138.4,,,,,,,
Admiralty West,2018,42,16.0,,,,,,,
Admiralty West,2018,43,63.0,,,,,,,
Admiralty West,2018,44,19.2,,,,,,,
Admiralty West,2018,45,43.2,,,,,,,
Admiralty West,2018,46,133.79999999999998,,,,,,,
Admiralty West,2018,47,74.2,,,,,,,
Admiralty West,2018,48,65.8,,,,,,,
Admiralty West,2018,49,58.599999999999994,,,,,,,
Admiralty West,2018,50,52.0,,,,,,,
Admiralty West,2018,51,41.599999999999994,,,,,,,
Admiralty West,2018,52,2.6,,,,,,,
Ang Mo Kio,2014,1,55.6,25.97142857142857,31.8,23.3,5.257142857142857,31.0,1.3764,103.8492
Ang Mo Kio,2014,2,0.8,25.785714285714285,29.4,23.5,9.185714285714285,41.4,1.3764,103.8492
Ang Mo Kio,2014,3,0.0,25.385714285714283,29.3,22.9,9.299999999999999,38.9,1.3764,103.8492
Ang Mo Kio,2014,4,0.0,25.7,31.6,22.2,8.942857142857143,40.7,1.3764,103.8492
Ang Mo Kio,2014,5,8.4,26.071428571428573,32.5,22.5,7.2,31.0,1.3764,103.8492
Ang Mo Kio,2014,6,0.0,27.271428571428572,33.3,24.1,7.957142857142857,39.6,1.3764,103.8492
Ang Mo Kio,2014,7,0.0,27.271428571428572,32.6,24.4,9.171428571428573,43.2,1.3764,103.8492
Ang Mo Kio,2014,8,0.0,26.95,32.5,23.5,9.085714285714285,41.4,1.3764,103.8492
Ang Mo Kio,2014,9,0.0,27.47142857142857,34.1,23.7,7.528571428571429,37.1,1.3764,103.8492
Ang Mo Kio,2014,10,0.0,27.8,34.7,24.1,8.528571428571428,38.5,1.3764,103.8492
Ang Mo Kio,2014,11,69.4,26.528571428571432,32.7,23.8,5.214285714285714,31.7,1.3764,103.8492
Ang Mo Kio,2014,12,8.2,28.12857142857143,33.7,23.9,7.042857142857143,36.4,1.3764,103.8492
Ang Mo Kio,2014,13,44.599999999999994,28.385714285714283,34.4,23.3,5.385714285714286,37.4,1.3764,103.8492
Ang Mo Kio,2014,14,29.799999999999997,27.785714285714285,34.2,22.9,4.6571428571428575,34.2,1.3764,103.8492
Ang Mo Kio,2014,15,44.0,28.142857142857142,34.6,23.0,4.471428571428571,33.5,1.3764,103.8492
Ang Mo Kio,2014,16,41.2,27.914285714285715,34.9,24.1,4.157142857142857,38.5,1.3764,103.8492
Ang Mo Kio,2014,17,30.8,28.82857142857143,34.1,24.4,4.757142857142857,34.6,1.3764,103.8492
Ang Mo Kio,2014,18,64.4,28.885714285714283,34.8,22.7,4.957142857142857,41.4,1.3764,103.8492
Ang Mo Kio,2014,19,73.8,28.8,34.3,23.4,4.914285714285714,44.3,1.3764,103.8492
Ang Mo Kio,2014,20,58.2,27.571428571428573,33.5,22.9,4.6571428571428575,33.1,1.3764,103.8492
Ang Mo Kio,2014,21,21.400000000000002,28.585714285714285,34.0,25.1,4.885714285714286,45.0,1.3764,103.8492
Ang Mo Kio,2014,22,60.800000000000004,28.057142857142857,32.3,24.1,5.114285714285714,45.7,1.3764,103.8492
Ang Mo Kio,2014,23,22.2,29.47142857142857,35.0,22.5,5.5,50.0,1.3764,103.8492
Ang Mo Kio,2014,24,13.200000000000001,30.057142857142857,34.8,23.7,6.442857142857143,43.6,1.3764,103.8492
Ang Mo Kio,2014,25,27.2,29.3,33.7,22.8,5.728571428571429,43.9,1.3764,103.8492
Ang Mo Kio,2014,26,47.6,28.342857142857145,32.9,22.3,4.671428571428572,48.6,1.3764,103.8492
Ang Mo Kio,2014,27,70.2,28.014285714285712,32.1,21.8,5.3428571428571425,49.0,1.3764,103.8492
Ang Mo Kio,2014,28,5.6000000000000005,29.32857142857143,33.4,22.7,6.328571428571428,34.9,1.3764,103.8492
Ang Mo Kio,2014,29,0.0,29.814285714285713,34.1,26.9,7.057142857142857,30.6,1.3764,103.8492
Ang Mo Kio,2014,30,56.2,28.142857142857142,32.7,22.5,5.828571428571428,56.5,1.3764,103.8492
Ang Mo Kio,2014,31,6.2,28.157142857142855,32.4,23.5,6.371428571428572,38.2,1.3764,103.8492
Ang Mo Kio,2014,32,80.4,27.014285714285712,31.5,22.9,4.985714285714286,33.5,1.3764,103.8492
Ang Mo Kio,2014,33,26.0,28.2,32.7,23.8,6.514285714285714,41.4,1.3764,103.8492
Ang Mo Kio,2014,34,51.4,26.714285714285715,31.1,22.7,4.742857142857143,46.4,1.3764,103.8492
Ang Mo Kio,2014,35,40.6,27.842857142857145,33.6,22.5,6.5,44.3,1.3764,103.8492
Ang Mo Kio,2014,36,7.4,28.457142857142856,33.3,23.7,5.885714285714286,33.1,1.3764,103.8492
Ang Mo Kio,2014,37,25.799999999999997,28.857142857142858,33.3,23.8,7.471428571428571,41.0,1.3764,103.8492
Ang Mo Kio,2014,38,35.2,28.400000000000002,34.2,22.8,6.471428571428571,40.3,1.3764,103.8492
Ang Mo Kio,2014,39,11.4,29.014285714285712,34.4,23.6,7.471428571428571,30.6,1.3764,103.8492
Ang Mo Kio,2014,40,0.4,28.900000000000002,34.3,24.6,6.9,36.4,1.3764,103.8492
Ang Mo Kio,2014,41,43.8,28.183333333333334,33.9,23.4,4.466666666666666,42.8,1.3764,103.8492
Ang Mo Kio,2014,42,44.8,28.057142857142857,34.0,23.6,4.6000000000000005,31.7,1.3764,103.8492
Ang Mo Kio,2014,43,55.800000000000004,28.271428571428572,34.0,22.2,4.814285714285714,38.2,1.3764,103.8492
Ang Mo Kio,2014,44,70.2,27.985714285714288,34.0,22.6,5.371428571428572,34.6,1.3764,103.8492
Ang Mo Kio,2014,45,134.8,26.957142857142856,32.9,22.6,4.442857142857143,40.0,1.3764,103.8492
Ang Mo Kio,2014,46,73.39999999999999,26.642857142857142,32.9,23.1,4.0,32.8,1.3764,103.8492
Ang Mo Kio,2014,47,140.0,26.97142857142857,32.8,22.5,4.171428571428572,42.8,1.3764,103.8492
Ang Mo Kio,2014,48,52.4,27.414285714285715,33.7,22.4,4.485714285714286,37.1,1.3764,103.8492
Ang Mo Kio,2014,49,10.4,27.457142857142856,33.6,24.3,6.0,36.7,1.3764,103.8492
Ang Mo Kio,2014,50,102.2,26.714285714285715,32.7,23.1,5.228571428571429,31.7,1.3764,103.8492
Ang Mo Kio,2014,51,80.4,26.214285714285715,32.5,23.2,4.528571428571429,29.2,1.3764,103.8492
Ang Mo Kio,2014,52,4.6,25.6,29.9,23.6,7.2,37.8,1.3764,103.8492
Ang Mo Kio,2015,1,58.4,26.285714285714285,32.6,23.6,5.714285714285714,29.2,1.3764,103.8492
Ang Mo Kio,2015,2,0.6000000000000001,26.857142857142858,31.5,24.0,8.685714285714285,36.7,1.3764,103.8492
Ang Mo Kio,2015,3,29.2,26.228571428571428,30.8,23.4,8.6,37.1,1.3764,103.8492
Ang Mo Kio,2015,4,0.0,26.585714285714285,32.1,23.5,8.014285714285714,38.5,1.3764,103.8492
Ang Mo Kio,2015,5,12.399999999999999,25.814285714285713,30.8,23.0,8.314285714285715,43.2,1.3764,103.8492
Ang Mo Kio,2015,6,0.0,26.233333333333334,30.2,23.3,8.875,41.4,1.3764,103.8492
Ang Mo Kio,2015,7,19.6,27.0,32.7,22.5,8.27142857142857,35.6,1.3764,103.8492
Ang Mo Kio,2015,8,40.2,27.2,33.8,20.3,7.628571428571428,38.2,1.3764,103.8492
Ang Mo Kio,2015,9,45.6,27.67142857142857,34.8,23.6,6.885714285714286,38.9,1.3764,103.8492
Ang Mo Kio,2015,10,12.8,27.228571428571428,34.2,24.1,6.8,36.0,1.3764,103.8492
Ang Mo Kio,2015,11,60.599999999999994,27.771428571428572,34.8,23.6,5.985714285714286,33.8,1.3764,103.8492
Ang Mo Kio,2015,12,71.2,27.942857142857143,34.7,22.1,7.285714285714286,47.9,1.3764,103.8492
Ang Mo Kio,2015,13,84.0,27.414285714285715,33.8,23.3,4.6000000000000005,38.9,1.3764,103.8492
Ang Mo Kio,2015,14,77.0,28.3,34.1,23.2,5.857142857142857,35.6,1.3764,103.8492
Ang Mo Kio,2015,15,0.4,28.957142857142856,34.1,25.4,6.371428571428572,32.4,1.3764,103.8492
Ang Mo Kio,2015,16,88.0,27.771428571428572,34.0,22.6,4.3428571428571425,47.2,1.3764,103.8492
Ang Mo Kio,2015,17,74.6,27.542857142857144,34.1,23.2,4.214285714285714,36.0,1.3764,103.8492
Ang Mo Kio,2015,18,82.6,28.17142857142857,34.0,23.6,4.671428571428572,35.3,1.3764,103.8492
Ang Mo Kio,2015,19,63.599999999999994,28.74285714285714,34.2,23.9,6.0,38.2,1.3764,103.8492
Ang Mo Kio,2015,20,32.0,28.52857142857143,33.9,24.7,4.914285714285714,31.7,1.3764,103.8492
Ang Mo Kio,2015,21,13.6,28.914285714285715,34.0,24.8,5.871428571428571,33.1,1.3764,103.8492
Ang Mo Kio,2015,22,32.199999999999996,28.985714285714288,34.9,24.4,5.371428571428572,31.7,1.3764,103.8492
Ang Mo Kio,2015,23,9.8,28.042857142857144,33.2,24.6,4.7,41.4,1.3764,103.8492
Ang Mo Kio,2015,24,11.6,28.24285714285714,33.5,22.9,5.671428571428572,37.8,1.3764,103.8492
Ang Mo Kio,2015,25,0.0,29.857142857142858,33.6,27.7,7.642857142857143,30.6,1.3764,103.8492
Ang Mo Kio,2015,26,47.0,29.114285714285717,33.3,22.0,6.557142857142857,55.1,1.3764,103.8492
Ang Mo Kio,2015,27,23.400000000000002,29.17142857142857,33.4,23.9,6.2,40.7,1.3764,103.8492
Ang Mo Kio,2015,28,32.0,29.12857142857143,33.2,22.4,7.542857142857143,45.7,1.3764,103.8492
Ang Mo Kio,2015,29,0.0,29.457142857142856,33.8,25.6,7.8999999999999995,40.3,1.3764,103.8492
Ang Mo Kio,2015,30,3.5999999999999996,28.3,32.7,23.4,7.3428571428571425,39.2,1.3764,103.8492
Ang Mo Kio,2015,31,72.6,27.442857142857143,32.9,21.7,5.3428571428571425,40.3,1.3764,103.8492
Ang Mo Kio,2015,32,12.8,28.2,33.6,22.6,7.1000000000000005,37.8,1.3764,103.8492
Ang Mo Kio,2015,33,2.8,29.0,33.1,24.8,7.3,43.6,1.3764,103.8492
Ang Mo Kio,2015,34,30.8,28.7,33.4,23.8,8.428571428571429,36.7,1.3764,103.8492
Ang Mo Kio,2015,35,0.0,29.114285714285717,33.1,27.0,8.814285714285715,36.7,1.3764,103.8492
Ang Mo Kio,2015,36,0.0,28.5,33.4,24.4,6.6571428571428575,38.5,1.3764,103.8492
Ang Mo Kio,2015,37,12.2,28.385714285714283,33.3,23.9,6.8428571428571425,31.3,1.3764,103.8492
Ang Mo Kio,2015,38,4.8,28.885714285714283,33.7,26.1,5.642857142857143,33.1,1.3764,103.8492
Ang Mo Kio,2015,39,124.39999999999999,28.099999999999998,32.6,22.5,5.285714285714286,73.8,1.3764,103.8492
Ang Mo Kio,2015,40,42.199999999999996,28.357142857142858,33.3,22.9,5.042857142857143,43.2,1.3764,103.8492
Ang Mo Kio,2015,41,0.0,29.342857142857145,34.9,26.4,6.442857142857143,30.6,1.3764,103.8492
Ang Mo Kio,2015,42,22.4,29.357142857142858,33.5,23.3,7.557142857142857,40.0,1.3764,103.8492
Ang Mo Kio,2015,43,52.4,27.97142857142857,34.2,22.0,4.8999999999999995,51.5,1.3764,103.8492
Ang Mo Kio,2015,44,20.8,27.785714285714285,33.5,23.2,4.185714285714286,44.3,1.3764,103.8492
Ang Mo Kio,2015,45,62.8,27.5,33.2,24.0,4.242857142857143,30.2,1.3764,103.8492
Ang Mo Kio,2015,46,115.20000000000002,27.3,32.5,23.2,4.414285714285714,33.5,1.3764,103.8492
Ang Mo Kio,2015,47,84.4,27.428571428571427,34.5,24.1,4.371428571428572,33.5,1.3764,103.8492
Ang Mo Kio,2015,48,146.0,27.400000000000002,33.1,23.4,4.685714285714285,58.0,1.3764,103.8492
Ang Mo Kio,2015,49,80.8,27.37142857142857,33.0,23.7,4.614285714285714,39.2,1.3764,103.8492
Ang Mo Kio,2015,50,31.8,27.02857142857143,32.5,24.1,5.685714285714285,45.4,1.3764,103.8492
Ang Mo Kio,2015,51,38.800000000000004,28.016666666666666,33.8,23.5,5.471428571428571,43.6,1.3764,103.8492
Ang Mo Kio,2015,52,34.4,26.8875,32.3,23.5,7.1875,41.4,1.3764,103.8492
Ang Mo Kio,2016,1,3.6,27.82857142857143,32.5,24.8,7.042857142857143,40.3,1.3764,103.8492
Ang Mo Kio,2016,2,56.99999999999999,28.12857142857143,33.2,24.2,6.128571428571428,32.0,1.3764,103.8492
Ang Mo Kio,2016,3,44.6,27.642857142857142,34.0,23.2,5.514285714285714,48.2,1.3764,103.8492
Ang Mo Kio,2016,4,7.800000000000001,27.942857142857143,32.8,25.4,7.457142857142857,47.9,1.3764,103.8492
Ang Mo Kio,2016,5,39.2,27.957142857142856,32.9,24.7,6.642857142857143,38.2,1.3764,103.8492
Ang Mo Kio,2016,6,46.8,26.857142857142858,32.4,21.5,7.671428571428572,44.3,1.3764,103.8492
Ang Mo Kio,2016,7,102.0,27.214285714285715,32.8,23.3,7.1000000000000005,41.4,1.3764,103.8492
Ang Mo Kio,2016,8,8.8,27.32857142857143,32.1,23.4,8.385714285714286,51.8,1.3764,103.8492
Ang Mo Kio,2016,9,3.8,28.02857142857143,32.3,25.5,9.557142857142859,43.9,1.3764,103.8492
Ang Mo Kio,2016,10,7.800000000000001,28.442857142857143,34.0,25.8,6.8428571428571425,36.7,1.3764,103.8492
Ang Mo Kio,2016,11,12.0,28.5,34.5,24.3,6.528571428571429,34.6,1.3764,103.8492
Ang Mo Kio,2016,12,15.8,28.67142857142857,34.7,25.7,6.014285714285714,40.0,1.3764,103.8492
Ang Mo Kio,2016,13,0.0,29.057142857142857,34.6,25.8,8.385714285714286,38.9,1.3764,103.8492
Ang Mo Kio,2016,14,71.0,28.814285714285713,35.8,24.7,5.8,34.6,1.3764,103.8492
Ang Mo Kio,2016,15,71.4,29.52857142857143,35.5,24.3,5.185714285714285,35.3,1.3764,103.8492
Ang Mo Kio,2016,16,52.2,29.614285714285717,35.4,24.9,6.014285714285714,36.0,1.3764,103.8492
Ang Mo Kio,2016,17,86.0,28.428571428571427,34.3,24.0,3.8714285714285714,67.0,1.3764,103.8492
Ang Mo Kio,2016,18,22.4,29.657142857142855,35.6,25.6,5.085714285714286,36.4,1.3764,103.8492
Ang Mo Kio,2016,19,78.8,28.985714285714288,35.3,24.6,4.485714285714286,33.1,1.3764,103.8492
Ang Mo Kio,2016,20,55.8,28.571428571428573,34.2,24.6,4.585714285714286,32.8,1.3764,103.8492
Ang Mo Kio,2016,21,68.4,29.414285714285715,34.6,24.1,6.014285714285714,64.4,1.3764,103.8492
Ang Mo Kio,2016,22,19.8,28.228571428571428,34.6,24.6,4.214285714285714,45.0,1.3764,103.8492
Ang Mo Kio,2016,23,46.599999999999994,28.571428571428573,33.6,22.2,4.285714285714286,43.6,1.3764,103.8492
Ang Mo Kio,2016,24,65.6,27.928571428571427,32.8,23.9,4.628571428571428,33.5,1.3764,103.8492
Ang Mo Kio,2016,25,50.4,28.214285714285715,32.9,22.4,4.785714285714286,53.3,1.3764,103.8492
Ang Mo Kio,2016,26,0.2,30.014285714285712,34.5,26.9,6.371428571428572,30.2,1.3764,103.8492
Ang Mo Kio,2016,27,4.0,29.785714285714285,34.6,24.4,7.171428571428571,39.6,1.3764,103.8492
Ang Mo Kio,2016,28,60.4,28.285714285714285,34.5,23.7,4.942857142857143,42.5,1.3764,103.8492
Ang Mo Kio,2016,29,74.6,27.099999999999998,33.9,22.8,4.928571428571429,40.7,1.3764,103.8492
Ang Mo Kio,2016,30,37.4,27.7,32.7,21.2,4.442857142857143,65.5,1.3764,103.8492
Ang Mo Kio,2016,31,29.200000000000003,28.442857142857143,33.2,22.7,6.114285714285714,56.2,1.3764,103.8492
Ang Mo Kio,2016,32,30.599999999999998,29.5,33.2,25.2,5.6571428571428575,68.4,1.3764,103.8492
Ang Mo Kio,2016,33,36.8,29.414285714285715,34.1,22.3,7.1,41.8,1.3764,103.8492
Ang Mo Kio,2016,34,26.400000000000002,29.057142857142857,33.3,23.0,6.271428571428571,44.3,1.3764,103.8492
Ang Mo Kio,2016,35,17.2,28.514285714285712,33.9,24.5,4.971428571428571,35.3,1.3764,103.8492
Ang Mo Kio,2016,36,73.80000000000001,28.12857142857143,33.1,22.8,5.485714285714286,42.5,1.3764,103.8492
Ang Mo Kio,2016,37,49.0,28.12857142857143,33.8,23.0,5.357142857142857,46.4,1.3764,103.8492
Ang Mo Kio,2016,38,15.0,28.571428571428573,33.9,22.8,5.957142857142857,49.3,1.3764,103.8492
Ang Mo Kio,2016,39,2.2,28.914285714285715,35.2,25.2,5.3999999999999995,33.8,1.3764,103.8492
Ang Mo Kio,2016,40,48.4,28.24285714285714,34.2,22.9,5.3,39.6,1.3764,103.8492
Ang Mo Kio,2016,41,27.599999999999998,29.457142857142856,34.3,23.2,7.1571428571428575,50.4,1.3764,103.8492
Ang Mo Kio,2016,42,54.0,28.771428571428572,34.4,22.4,6.428571428571429,51.1,1.3764,103.8492
Ang Mo Kio,2016,43,88.2,27.014285714285712,32.4,22.7,4.457142857142857,36.4,1.3764,103.8492
Ang Mo Kio,2016,44,45.400000000000006,27.442857142857143,32.5,22.8,5.2,63.7,1.3764,103.8492
Ang Mo Kio,2016,45,58.0,27.7,34.3,24.1,4.385714285714286,31.3,1.3764,103.8492
Ang Mo Kio,2016,46,99.8,26.900000000000002,33.4,22.8,3.9857142857142853,36.7,1.3764,103.8492
Ang Mo Kio,2016,47,62.0,27.67142857142857,33.2,24.2,4.985714285714286,34.9,1.3764,103.8492
Ang Mo Kio,2016,48,16.8,26.985714285714288,32.2,24.0,5.514285714285714,31.3,1.3764,103.8492
Ang Mo Kio,2016,49,24.400000000000002,28.228571428571428,34.7,24.4,5.0,38.9,1.3764,103.8492
Ang Mo Kio,2016,50,12.4,27.82857142857143,33.7,23.8,5.8,36.7,1.3764,103.8492
Ang Mo Kio,2016,51,106.8,27.228571428571428,33.1,23.0,5.914285714285714,42.1,1.3764,103.8492
Ang Mo Kio,2016,52,55.199999999999996,26.366666666666667,33.2,22.9,5.922222222222222,47.5,1.3764,103.8492
Ang Mo Kio,2017,1,115.0,27.125,34.5,23.5,5.125,37.4,1.3764,103.8492
Ang Mo Kio,2017,2,45.2,28.185714285714287,34.5,22.4,5.6000000000000005,38.2,1.3764,103.8492
Ang Mo Kio,2017,3,115.0,27.114285714285717,33.2,22.8,4.885714285714286,56.9,1.3764,103.8492
Ang Mo Kio,2017,4,91.2,25.771428571428572,31.2,22.8,6.6000000000000005,47.2,1.3764,103.8492
Ang Mo Kio,2017,5,54.0,26.614285714285717,33.3,24.0,5.528571428571429,37.1,1.3764,103.8492
